x1,x2,x3,x4
79.11927740268386,106.27683671068498,25.349855927809323,47.841078227226205
86.73536642805216,106.95922633447266,25.17694399952483,49.62762869446577
88.88757756630042,102.19781467088855,26.340114797465503,49.06260648794919
131.66840539277715,102.53781082238639,27.438987003555322,48.955044948531246
102.99782100678576,106.03162733322152,25.97651183512062,48.569355567980764
105.6594391101132,105.87895055101714,26.12382142059505,48.29343728673311
81.7856796998789,103.15217250962166,26.428793684461784,48.713712893915584
108.59507288856277,103.19831707363436,28.562677651475717,48.76503261375084
91.58494478833914,101.7961569906634,28.697481039743472,49.04175399605941
105.81394870804328,103.9150024044745,26.408996768211747,49.37007092429597
118.59996250629894,101.49044087349164,26.41068531564417,49.03472484195668
96.23900614058908,101.70345984122964,28.14253432793961,49.37081843428632
119.0987144487729,103.78010565527741,26.14989598467946,48.62538731270708
110.9791434823975,101.70873160716431,31.9015500542141,49.19924047202692
108.84873518765856,103.14783123569863,26.217204333283007,49.005439302436436
103.91134169786665,100.47395330146166,26.15428038313985,49.24791374633136
87.48258992403095,102.33637514177757,25.3611933644861,49.48755040048784
105.54386311448621,102.86554355578129,25.37989321257919,48.758280111481014
112.34143078878155,102.7991288803637,29.84789602313659,49.960520508242475
112.6075079974327,101.44400793294263,27.11115190937164,48.95403121210004
115.18534601024669,103.36975729848216,29.723067242400123,49.418399894251266
109.03739661075431,101.94877979727016,25.75358951278031,50.84443979869502
116.74199346747741,102.62176115479252,29.599228467540218,49.284962717803516
107.11158787645115,102.63034665913814,26.427005696957732,49.208627354105275
132.86566320023712,103.14932540987411,25.838598430925845,49.195365336084514
80.23346842132115,106.58857084626042,26.04846076760441,48.88651979509874
93.42796195033232,103.11989964488934,26.919198252176667,49.64509833219826
98.8365114820729,101.88597369778238,30.660428609983157,49.541965426673926
102.6665682209588,103.59223533713781,25.75956299621612,48.94544774457963
101.03328149529614,107.37845191104167,26.18071080558002,48.57690373189086
89.62238576729622,104.94515174305631,25.473761883564293,49.143774638831275
83.98924798689403,108.2140916235534,25.13068736717105,48.762724469912065
108.22944186288608,100.14891125946153,27.73963509864154,48.75267239287952
104.05474939395168,111.5101132201173,25.056192425408742,50.09348774423238
101.03346743892081,103.71409351187056,25.002256823703647,49.73018484511504
99.48259505559379,107.88371874544295,26.30971951689571,49.492534744801134
107.35405902438526,106.28911905137913,26.163375079631805,49.15129122217134
109.66329321600003,101.45855499042746,25.416939225973046,49.9374820403657
116.54981618097885,104.73827436173524,25.408407061142476,48.335685234498996
98.09184401946312,102.80460582391369,25.86844494347994,48.81620015431574
65.89036946409581,103.93242790098266,25.8869911711663,48.58005956036583
98.31257891965319,106.21590552840034,26.121495575644076,49.204776139616534
94.66912362816892,101.34468892793956,29.36273037244506,49.894633889774454
113.90643363509434,103.34240147938901,30.243544470266773,49.69205666193057
85.15073368316405,102.16217023505992,29.73361227962581,48.85674377742888
115.5280721530916,100.75279333223327,29.24968173803068,49.550508247361336
96.9074579383128,104.75221358518046,26.20118491330905,48.62803960485706
85.60467347796856,101.13442069842743,25.589890144765377,48.690696672363906
102.33956487139525,111.47430184549317,27.92224489880686,49.05631366457321
127.6697554112175,101.67019717864274,28.570509943495875,48.79403315250026
116.345366054621,103.86368907833305,29.39266952474542,48.62774808886789
127.97890426968458,102.71214716813836,27.043549526398802,49.14886725725801
114.22624279746972,102.8699287190756,26.44306849976091,49.00275182458338
108.96233384268604,105.59439206392389,27.31718224351964,48.928376665322816
88.24654123460654,103.80972658431335,25.202738410793245,48.209607125338614
104.61832953698556,104.70667392599536,28.29960007948761,49.036380176540135
90.0104979477852,111.39366702409067,27.015979973515297,48.52217281495038
73.66390586699617,112.28150139714364,28.10313038138633,48.22179236316307
110.7539516469233,103.96458089463049,27.34307168764128,48.39085117291495
98.03253246360794,105.28486573953373,25.799259738065302,49.21825517591518
88.63259980441589,110.52153288780256,29.01405014825945,49.01949361609675
97.49831527419008,105.87490166321554,28.606626406143953,49.38227494371164
118.77183072327762,101.00465899654044,30.115229045048224,48.43125197788168
86.18067714960004,113.15423722826023,30.21811661471553,48.99861114339301
118.4271934467104,104.09859428687187,26.414081660946632,51.13113311453902
86.87562261586031,115.62753158488782,27.638254146938944,51.34441018004818
107.00535985482375,102.76076877052486,26.502567475426208,50.95434170376787
90.77600869323547,102.35363571582955,27.370092134838725,50.84231582167514
116.18842675823213,101.63949339822335,31.035118132493594,51.75509354713181
105.75405392259454,101.64866286524881,26.55682784753438,50.309741591566244
116.45176892906073,107.020675244977,25.862310405820608,51.789059602422746
102.56194534954875,104.06773191101682,25.808449753560126,51.04679859145443
95.35011254235253,104.1913641951057,25.073981378748044,51.1162186767335
90.20040898879397,102.97624611034298,30.585707321426966,51.38030160293549
75.03604951278471,103.10786795435898,25.634598860517144,50.44560436831481
105.3041907319091,105.46332620444784,25.9533453790945,51.50256556761418
88.85644325765406,108.19199882600626,29.739175890508875,51.06591066278045
102.97907947665111,102.40363596679396,32.200728367594,50.25818945946665
113.42442977953648,104.54867466829619,26.858443450897195,50.598722798243976
121.26341129565368,102.10066608482911,27.26850199318471,50.870741323170705
87.39139280786642,102.31971904419524,29.922310588118787,51.36586927888333
73.6797613103926,104.33888276089698,25.262882532538462,51.50059977185065
88.15695746376224,107.44495806098445,26.109947041608393,50.93760299637614
108.91945188812487,102.28114559588613,27.426934393816637,51.21924854643609
92.63115002399536,102.2826757564292,25.04365502652261,50.85081597423721
97.22191547156886,100.70025466145034,26.836003426378394,50.937636063983966
81.10170684533534,100.25684836911908,26.663639588197494,51.5480395566919
84.16287109417232,102.10854994177991,29.125647198240806,51.15332789533371
83.58663768942361,110.91578153846945,25.40792297758162,50.819729610015735
92.07691982367588,100.38115078819807,25.678498491896953,51.42336027488682
89.25760787670782,101.34081109704898,25.28945994120735,50.79910523857655
103.1825108389496,106.29578606101747,25.3816687003747,51.970148983530656
84.22522215105556,100.06322820359817,26.081982689909637,50.81454044921881
100.32779730658379,103.55323483787645,25.89771685563028,49.54744347074393
58.39495571314318,105.35940626734731,27.317000877028132,51.2767513394125
92.26552348663314,103.50208845270636,25.455903480760753,51.84415636689736
115.56389276837814,108.63954348656077,31.2078162540448,50.49392213606476
100.81251877417898,105.13355181268504,30.77302001383076,51.34951519158927
117.77056581063184,101.10813505047321,30.89720460738907,50.79676398943851
105.67154177896809,100.50774292215897,28.356395827846754,50.666933313848496
88.59021331702323,101.01711507076965,25.74753725916486,51.123198295054216
126.87434793884199,100.09894039362533,25.033164758235216,50.24144480353973
116.52738776762422,107.21577218734672,29.20099282612033,51.00747203403124
94.55125365365116,108.87777049842559,26.970168736244993,51.31528875619141
106.87629029985598,110.21703983075675,25.92519091255963,50.203782483472615
86.5587748435962,100.39577964389208,28.03221601976042,50.91899465867958
104.84057870713846,101.801656417207,26.526326533322955,50.13894455431737
107.99135866040439,103.27594072582278,26.601761765694047,50.46133084295609
113.98875140552245,100.56079400690393,25.773352336016305,50.89011545636197
121.77081578555102,101.69803376039087,26.22543762717396,50.7751601201376
93.89898457842534,107.37010428958901,35.32096490577655,50.40524405601525
96.79690391769859,102.71065066053374,26.705038419219022,51.3833141599409
115.56614253330571,107.37484426475507,26.63126949585023,51.41316543186461
112.35816371685908,104.39329588143298,26.604596739550853,51.507746887501824
94.85001727047789,103.00577194608564,25.115617504727915,51.4816766275863
106.25170163186114,102.04785524423986,30.626658377779854,51.74573890764992
85.803377081789435,104.07856314050211,25.79686793126166,51.584794444094726
108.19011084602397,103.15710716146961,30.255176614717914,51.07539604283917
86.40843304167026,103.3311700779002,26.104640679433942,50.588577427926836
92.31847823667067,101.2200901870077,27.114168833857203,51.32846385758742
104.00650241025147,104.87523920521339,27.25617855220082,51.01979807280209
102.37402270819958,101.33029253623518,27.495161075060988,50.820573675988435
100.90471176417435,100.96294892739886,25.909822648391128,50.93901854118438
122.90584492429993,107.7974094012009,25.19665526971221,51.05511648027672
106.76434655912053,105.68831329855976,27.540706841191078,50.10459168965225
115.95132142721397,104.32763795572401,26.270468216389418,50.936718457549475
79.28308481888504,105.19736500802861,25.83541402946414,51.38322199456562
95.12745430998494,100.38381383279395,26.426584137519622,51.86834133978043
106.36621809965595,103.70208317433334,27.990786332469035,51.45106977780409
80.69547190888589,102.08636126767925,25.95355553738773,51.91618847268415
101.07073300099671,101.97225118271658,25.39882694339844,51.212216031217466
116.1093136236114,103.43117368812305,28.622511830012847,51.3602869929246
78.9274083173629,108.22136153863013,26.716540507888222,51.06120313638332
80.05368273589825,103.50486033754171,26.419786925324534,51.56053854849636
100.55619574218451,101.49424756393623,27.777651330917895,50.534217690596606
89.82228721229457,101.89907650323102,31.500976182394652,51.30068599657596
98.20770106969675,102.68634048669594,29.68869049447191,50.47013761885897
112.16331109116118,101.52120366580571,25.38024602940354,50.12692415909885
85.79848258142978,101.56221487617924,30.688960963897586,50.50234092332698
85.44523965305599,103.99542568512497,26.914065943946863,50.91880418705099
109.87860807040927,102.81552233893161,28.876569613646318,51.20592874925554
105.58220609805684,107.06992902329357,30.395426835612728,51.64913328935244
98.53756309846777,110.80855758427305,25.007433491759002,50.93191372687842
95.0043099391793,102.0944344559647,26.25568019784987,51.17957552937568
96.90320314166064,102.67033883274864,25.53874663670402,51.164140245360876
95.1242915052086,101.76500676129353,26.54927444077077,49.98458388869069
66.49748106598918,101.26578642033202,27.11222151658478,50.92443638003175
70.2873595603522,102.74064105635016,25.167059597559273,51.464716812002244
73.98421853268005,103.48818554466625,27.030616737818146,50.77601519644101
88.65965990857231,101.96065191753553,25.259791871532798,51.215218076613056
115.80261870676321,100.35659980918508,25.15104571113287,51.38915324677474
136.17167917366183,102.81809390980602,35.12931592846351,50.94798904028846
90.12614386644199,103.67824781020906,27.706684943204547,51.171336372129424
102.17379128001906,102.6236491360986,25.258250759914517,50.96992476427466
104.37663904809123,102.23078949006656,25.915683646686375,50.56645977377399
100.24905240958012,102.98184442224635,28.167347473973116,50.89059560621846
94.6998831684104,101.44512836723092,25.4427907799121,50.68302291381108
116.58239131949198,101.97490059955987,26.811803350141073,51.02476265163903
130.36998944120137,108.42763625468977,25.599117398262024,51.063432655515754
102.69089321423536,103.59308528088887,30.733546898206644,51.38515365681977
111.50190712370164,101.20480521053459,28.32103811932688,50.58474760165105
99.67951646600231,107.7425279724228,34.685171223672775,50.05786394232789
69.9430346375736,102.06394105144176,26.237822667695582,52.06303284293046
68.4697457612757,103.14268791435191,30.863588124177554,50.115257816335905
